customer_id,plan_tier,contract_type,payment_method,country,industry,monthly_active_users_pct,feature_adoption_count,support_tickets_90d,avg_csat_score,failed_payments_90d,last_login_days_ago,churn_probability,risk_level,mrr,expected_mrr_at_risk,risk_reasons,recommended_action
C03257,Basic,Month-to-month,Credit Card,Canada,Manufacturing,0.82,4,2,4.92,1,4,0.3319031449600535,Medium,29,9.625191203841553,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C03258,Pro,1-Year,Credit Card,India,Nonprofit,0.548,4,0,2.43,2,1,0.7571934529523161,High,79,59.81828278323297,Low satisfaction + Billing friction,Resolve billing issue + Customer success outreach
C03260,Enterprise,1-Year,Credit Card,Germany,Healthcare,0.665,2,4,4.25,1,1,0.5388898616856056,Medium,199,107.23908247543551,Billing friction + High support activity + Low feature adoption,Resolve billing issue + Product training / onboarding + Priority support review
C03261,Pro,Month-to-month,Credit Card,USA,Education,0.41,5,1,5.0,0,0,0.18963169974328623,Low,79,14.980904279719612,Month-to-month contract,Renewal / contract intervention
C03262,Basic,1-Year,ACH/Bank Transfer,Canada,Marketing/Agency,0.718,9,0,5.0,0,1,0.03023116273812156,Low,29,0.8767037194055253,No major warning signal,Standard customer success monitoring
C03263,Pro,Month-to-month,Credit Card,India,Healthcare,0.664,4,1,5.0,0,5,0.16190151823533724,Low,79,12.790219940591642,Month-to-month contract,Renewal / contract intervention
C03264,Pro,Month-to-month,ACH/Bank Transfer,India,Education,0.196,1,0,4.22,1,9,0.7661388826628739,High,79,60.524971730367035,Low engagement + Billing friction + Month-to-month contract + Low feature adoption,Resolve billing issue + Increase product engagement + Product training / onboarding + Renewal / contract intervention
C03265,Basic,Month-to-month,PayPal,USA,Nonprofit,0.715,6,1,5.0,1,14,0.2464998861813469,Low,29,7.14849669925906,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C03266,Basic,Month-to-month,Credit Card,Canada,SaaS/Tech,0.332,6,2,3.41,0,3,0.44970548815091865,Medium,29,13.041459156376641,Low engagement + Month-to-month contract,Increase product engagement + Renewal / contract intervention
C03268,Pro,Month-to-month,Credit Card,UK,SaaS/Tech,0.366,2,1,5.0,0,19,0.42705320035539074,Medium,79,33.737202828075866,Low engagement + Month-to-month contract + Low feature adoption,Increase product engagement + Product training / onboarding + Renewal / contract intervention
C03270,Pro,Month-to-month,ACH/Bank Transfer,India,Finance,0.622,4,0,3.13,0,16,0.4065056537077566,Medium,79,32.11394664291277,Month-to-month contract,Renewal / contract intervention
C03272,Basic,Month-to-month,Credit Card,USA,Healthcare,0.501,6,3,4.34,0,0,0.25996019175464946,Low,29,7.538845560884834,High support activity + Month-to-month contract,Priority support review + Renewal / contract intervention
C03274,Basic,1-Year,Credit Card,UK,Nonprofit,0.78,6,1,4.04,1,17,0.2715763089054437,Low,29,7.875712958257868,Billing friction,Resolve billing issue
C03277,Pro,1-Year,ACH/Bank Transfer,Canada,Manufacturing,0.45,3,5,3.22,0,5,0.6521269169843708,High,79,51.51802644176529,High support activity,Priority support review
C03278,Basic,2-Year,Credit Card,Canada,SaaS/Tech,0.959,5,1,2.17,1,11,0.4169536091796743,Medium,29,12.091654666210554,Low satisfaction + Billing friction,Resolve billing issue + Customer success outreach
C03281,Pro,Month-to-month,Credit Card,India,SaaS/Tech,0.507,4,3,4.6,0,18,0.4305456756105148,Medium,79,34.01310837323067,High support activity + Month-to-month contract,Priority support review + Renewal / contract intervention
C03282,Pro,Month-to-month,Credit Card,USA,Manufacturing,0.326,9,0,3.08,1,5,0.41878972042735063,Medium,79,33.0843879137607,Low engagement + Billing friction + Month-to-month contract,Resolve billing issue + Increase product engagement + Renewal / contract intervention
C03284,Pro,1-Year,PayPal,USA,Marketing/Agency,0.445,2,2,3.66,1,11,0.6870230854534124,High,79,54.27482375081958,Billing friction + Low feature adoption,Resolve billing issue + Product training / onboarding
C03289,Basic,Month-to-month,Credit Card,USA,SaaS/Tech,0.399,5,1,4.34,0,10,0.2778457738737675,Low,29,8.057527442339259,Low engagement + Month-to-month contract,Increase product engagement + Renewal / contract intervention
C03290,Basic,1-Year,Credit Card,Canada,SaaS/Tech,0.286,3,0,2.38,0,68,0.7607211275072843,High,29,22.060912697711245,Low engagement + Low satisfaction + Inactivity,Customer success outreach + Increase product engagement + Launch re-engagement campaign
C03291,Basic,2-Year,ACH/Bank Transfer,India,Manufacturing,0.748,4,0,4.02,0,28,0.13094814326224816,Low,29,3.7974961546051964,No major warning signal,Standard customer success monitoring
C03292,Basic,1-Year,Manual Invoice,Canada,Finance,0.72,8,1,4.9,0,4,0.03387851666770727,Low,29,0.9824769833635107,No major warning signal,Standard customer success monitoring
C03293,Enterprise,Month-to-month,Credit Card,USA,E-commerce,0.62,5,0,4.71,0,0,0.12092930391688522,Low,199,24.06493147946016,Month-to-month contract,Renewal / contract intervention
C03295,Basic,Month-to-month,Manual Invoice,Australia,E-commerce,0.212,1,0,2.56,0,1,0.6755378289625424,High,29,19.59059703991373,Low engagement + Low satisfaction + Month-to-month contract + Low feature adoption,Customer success outreach + Increase product engagement + Product training / onboarding + Renewal / contract intervention
C03296,Pro,Month-to-month,PayPal,India,Education,0.221,3,2,3.44,0,1,0.6272088911132901,High,79,49.54950239794992,Low engagement + Month-to-month contract,Increase product engagement + Renewal / contract intervention
C03297,Enterprise,1-Year,ACH/Bank Transfer,India,SaaS/Tech,0.595,6,3,3.79,1,7,0.4508865638368899,Medium,199,89.7264262035411,Billing friction + High support activity,Resolve billing issue + Priority support review
C03299,Pro,Month-to-month,PayPal,Australia,Manufacturing,0.357,3,1,5.0,0,6,0.2963435207563424,Low,79,23.41113813975105,Low engagement + Month-to-month contract,Increase product engagement + Renewal / contract intervention
C03300,Basic,2-Year,PayPal,USA,Marketing/Agency,0.466,1,1,4.32,0,10,0.282417705955315,Low,29,8.190113472704136,Low feature adoption,Product training / onboarding
C03301,Pro,Month-to-month,PayPal,India,Education,0.627,3,2,4.81,2,11,0.7404851978007737,High,79,58.49833062626112,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C03302,Pro,Month-to-month,Credit Card,USA,Marketing/Agency,0.745,4,0,3.02,1,5,0.5511086909884523,Medium,79,43.53758658808773,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C03303,Basic,1-Year,Credit Card,India,Nonprofit,0.568,3,3,5.0,2,0,0.6364524433411672,High,29,18.45712085689385,Billing friction + High support activity,Resolve billing issue + Priority support review
C03304,Enterprise,Month-to-month,Manual Invoice,UK,Marketing/Agency,0.637,2,1,5.0,1,45,0.600838426691964,High,199,119.56684691170084,Billing friction + Inactivity + Month-to-month contract + Low feature adoption,Resolve billing issue + Launch re-engagement campaign + Product training / onboarding + Renewal / contract intervention
C03306,Basic,1-Year,Credit Card,USA,Marketing/Agency,0.681,3,1,5.0,0,13,0.13438139454188416,Low,29,3.8970604417146406,No major warning signal,Standard customer success monitoring
C03307,Pro,Month-to-month,Credit Card,Germany,Manufacturing,0.444,1,2,4.66,1,8,0.6565602096621908,High,79,51.86825656331307,Billing friction + Month-to-month contract + Low feature adoption,Resolve billing issue + Product training / onboarding + Renewal / contract intervention
C03310,Basic,1-Year,Credit Card,UK,Finance,0.735,4,1,5.0,0,0,0.08724452250444951,Low,29,2.5300911526290357,No major warning signal,Standard customer success monitoring
C03313,Enterprise,2-Year,Manual Invoice,Australia,Marketing/Agency,0.336,5,0,4.7,1,3,0.21981034761358437,Low,199,43.74225917510329,Low engagement + Billing friction,Resolve billing issue + Increase product engagement
C03314,Basic,Month-to-month,Credit Card,Canada,Manufacturing,0.636,5,2,3.95,1,7,0.5135827926626823,Medium,29,14.893900987217785,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C03315,Basic,Month-to-month,PayPal,USA,E-commerce,0.493,2,0,4.22,0,8,0.3194375033856628,Medium,29,9.263687598184221,Month-to-month contract + Low feature adoption,Product training / onboarding + Renewal / contract intervention
C03316,Basic,Month-to-month,Credit Card,Australia,E-commerce,0.576,6,0,4.73,1,2,0.2716801820452445,Low,29,7.878725279312091,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C03317,Basic,Month-to-month,ACH/Bank Transfer,Germany,SaaS/Tech,0.583,1,1,2.99,1,10,0.7754103884310855,High,29,22.486901264501476,Low satisfaction + Billing friction + Month-to-month contract + Low feature adoption,Resolve billing issue + Customer success outreach + Product training / onboarding + Renewal / contract intervention
C03318,Basic,Month-to-month,Credit Card,USA,Manufacturing,0.629,4,0,3.64,1,10,0.4572570353374274,Medium,29,13.260454024785394,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C03320,Basic,1-Year,Credit Card,India,Manufacturing,0.57,4,2,2.42,0,1,0.39385805408563646,Medium,29,11.421883568483457,Low satisfaction,Customer success outreach
C03321,Basic,Month-to-month,Credit Card,Canada,Finance,1.0,9,1,3.83,0,7,0.07728255306199558,Low,29,2.2411940387978717,Month-to-month contract,Renewal / contract intervention
C03322,Pro,1-Year,Credit Card,Germany,Healthcare,0.483,2,1,4.74,0,5,0.18404612567927506,Low,79,14.539643928662729,Low feature adoption,Product training / onboarding
C03324,Basic,Month-to-month,Credit Card,Germany,Finance,0.694,5,1,5.0,1,10,0.26959347877672146,Low,29,7.818210884524922,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C03325,Basic,Month-to-month,Credit Card,India,Marketing/Agency,0.661,4,1,3.55,1,11,0.599443064568867,Medium,29,17.383848872497143,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C03326,Pro,1-Year,Credit Card,India,Manufacturing,0.578,2,1,4.41,0,17,0.2383648141325508,Low,79,18.830820316471513,Low feature adoption,Product training / onboarding
C03327,Basic,1-Year,PayPal,USA,Education,0.74,6,2,3.11,0,21,0.22995834557050127,Low,29,6.668792021544537,No major warning signal,Standard customer success monitoring
C03328,Pro,Month-to-month,Manual Invoice,Germany,Finance,0.372,10,1,4.08,0,1,0.09131954926087847,Low,79,7.214244391609399,Low engagement + Month-to-month contract,Increase product engagement + Renewal / contract intervention
C03329,Basic,Month-to-month,Credit Card,Germany,Nonprofit,0.635,2,2,3.48,1,1,0.6792454053124887,High,29,19.69811675406217,Billing friction + Month-to-month contract + Low feature adoption,Resolve billing issue + Product training / onboarding + Renewal / contract intervention
C03331,Basic,2-Year,Manual Invoice,UK,Education,0.751,5,1,4.45,0,9,0.07045351872338994,Low,29,2.043152042978308,No major warning signal,Standard customer success monitoring
C03332,Basic,Month-to-month,Manual Invoice,India,Manufacturing,0.786,7,0,4.97,0,1,0.036650790618461396,Low,29,1.0628729279353806,Month-to-month contract,Renewal / contract intervention
C03334,Basic,1-Year,Credit Card,USA,Manufacturing,0.231,6,1,5.0,2,2,0.4548179288052761,Medium,29,13.189719935353008,Low engagement + Billing friction,Resolve billing issue + Increase product engagement
C03335,Basic,Month-to-month,Credit Card,USA,Nonprofit,0.504,9,0,4.86,0,13,0.07367604627751335,Low,29,2.136605342047887,Month-to-month contract,Renewal / contract intervention
C03336,Pro,Month-to-month,Credit Card,USA,Healthcare,0.66,2,2,4.73,1,22,0.6096027562372447,High,79,48.15861774274233,Billing friction + Month-to-month contract + Low feature adoption,Resolve billing issue + Product training / onboarding + Renewal / contract intervention
C03337,Basic,1-Year,ACH/Bank Transfer,UK,Nonprofit,0.834,4,2,4.06,1,18,0.41810397554910356,Medium,29,12.125015290924003,Billing friction,Resolve billing issue
C03338,Pro,Month-to-month,Credit Card,USA,Nonprofit,0.619,4,1,4.41,0,2,0.2245651623473103,Low,79,17.740647825437513,Month-to-month contract,Renewal / contract intervention
C03339,Basic,1-Year,ACH/Bank Transfer,USA,Healthcare,0.421,5,0,3.06,0,14,0.2719505759013058,Low,29,7.886566701137868,No major warning signal,Standard customer success monitoring
C03341,Enterprise,2-Year,PayPal,USA,Education,0.389,5,3,3.03,0,16,0.43572868477915555,Medium,199,86.71000827105196,Low engagement + High support activity,Increase product engagement + Priority support review
C03342,Pro,Month-to-month,Credit Card,Germany,Manufacturing,0.696,10,1,4.12,0,0,0.06176109560993454,Low,79,4.879126553184829,Month-to-month contract,Renewal / contract intervention
C03343,Pro,2-Year,PayPal,USA,Healthcare,0.175,7,3,4.48,2,2,0.6257008160736607,High,79,49.430364469819196,Low engagement + Billing friction + High support activity,Resolve billing issue + Increase product engagement + Priority support review
C03344,Basic,Month-to-month,Credit Card,UK,Education,0.57,1,1,3.13,0,7,0.6024787341465957,High,29,17.471883290251274,Month-to-month contract + Low feature adoption,Product training / onboarding + Renewal / contract intervention
C03345,Basic,Month-to-month,Credit Card,India,E-commerce,0.197,4,2,3.95,2,6,0.8830804452996451,High,29,25.60933291368971,Low engagement + Billing friction + Month-to-month contract,Resolve billing issue + Increase product engagement + Renewal / contract intervention
C03346,Pro,Month-to-month,Credit Card,Germany,Marketing/Agency,0.614,6,1,4.44,0,5,0.16843166602291657,Low,79,13.306101615810409,Month-to-month contract,Renewal / contract intervention
C03348,Pro,Month-to-month,PayPal,Canada,Nonprofit,0.777,4,1,3.99,0,2,0.23197557993782802,Low,79,18.326070815088414,Month-to-month contract,Renewal / contract intervention
C03349,Basic,Month-to-month,Manual Invoice,Australia,Healthcare,0.849,8,2,2.35,0,30,0.3170805844128222,Medium,29,9.195336947971844,Low satisfaction + Month-to-month contract,Customer success outreach + Renewal / contract intervention
C03350,Pro,2-Year,Credit Card,USA,Finance,0.539,6,3,4.79,0,6,0.13350426029980977,Low,79,10.546836563684971,High support activity,Priority support review
C03351,Basic,Month-to-month,Credit Card,USA,Marketing/Agency,0.52,4,1,4.69,1,30,0.5697626291952803,Medium,29,16.52311624666313,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C03352,Basic,Month-to-month,Manual Invoice,UK,Finance,0.305,5,1,4.63,1,3,0.4344104853372434,Medium,29,12.59790407478006,Low engagement + Billing friction + Month-to-month contract,Resolve billing issue + Increase product engagement + Renewal / contract intervention
C03353,Basic,1-Year,ACH/Bank Transfer,USA,Nonprofit,0.399,3,4,4.96,0,12,0.3723396310265931,Medium,29,10.797849299771201,Low engagement + High support activity,Increase product engagement + Priority support review
C03354,Basic,1-Year,Credit Card,USA,Education,0.812,2,2,4.06,0,26,0.2858346128874771,Low,29,8.289203773736835,Low feature adoption,Product training / onboarding
C03355,Pro,Month-to-month,Credit Card,Canada,Manufacturing,0.331,8,1,3.65,0,15,0.3016060822928642,Medium,79,23.82688050113627,Low engagement + Month-to-month contract,Increase product engagement + Renewal / contract intervention
C03356,Pro,Month-to-month,Credit Card,Canada,Education,0.316,3,1,3.09,0,1,0.6011119873654869,High,79,47.48784700187346,Low engagement + Month-to-month contract,Increase product engagement + Renewal / contract intervention
C03357,Pro,Month-to-month,Credit Card,USA,E-commerce,0.782,5,0,5.0,0,23,0.12036814107860348,Low,79,9.509083145209676,Month-to-month contract,Renewal / contract intervention
C03358,Basic,Month-to-month,Credit Card,USA,Healthcare,0.624,1,1,4.47,1,1,0.5349869028577234,Medium,29,15.51462018287398,Billing friction + Month-to-month contract + Low feature adoption,Resolve billing issue + Product training / onboarding + Renewal / contract intervention
C03359,Basic,2-Year,Credit Card,UK,Healthcare,0.396,5,2,3.6,0,7,0.2863045785438413,Low,29,8.302832777771398,Low engagement,Increase product engagement
C03360,Enterprise,1-Year,Credit Card,UK,Healthcare,0.877,2,2,4.53,0,14,0.19132417015498593,Low,199,38.0735098608422,Low feature adoption,Product training / onboarding
C03361,Pro,Month-to-month,ACH/Bank Transfer,USA,Education,0.493,1,1,3.26,2,24,0.9362342841654405,High,79,73.9625084490698,Billing friction + Month-to-month contract + Low feature adoption,Resolve billing issue + Product training / onboarding + Renewal / contract intervention
C03362,Enterprise,Month-to-month,Credit Card,USA,Finance,0.212,2,2,4.67,1,2,0.7225284982987765,High,199,143.78317116145652,Low engagement + Billing friction + Month-to-month contract + Low feature adoption,Resolve billing issue + Increase product engagement + Product training / onboarding + Renewal / contract intervention
C03364,Enterprise,Month-to-month,PayPal,USA,Nonprofit,0.208,3,2,4.17,0,0,0.5028487197386446,Medium,199,100.06689522799029,Low engagement + Month-to-month contract,Increase product engagement + Renewal / contract intervention
C03365,Enterprise,1-Year,Manual Invoice,Germany,Healthcare,0.545,2,1,3.84,0,12,0.21321438397527603,Low,199,42.42966241107993,Low feature adoption,Product training / onboarding
C03366,Pro,2-Year,PayPal,Germany,E-commerce,0.828,7,0,4.41,0,0,0.030385236973965953,Low,79,2.4004337209433104,No major warning signal,Standard customer success monitoring
C03368,Pro,1-Year,ACH/Bank Transfer,UK,Nonprofit,0.857,3,1,4.26,0,8,0.16222050491122605,Low,79,12.815419887986858,No major warning signal,Standard customer success monitoring
C03369,Enterprise,2-Year,PayPal,Australia,Finance,0.379,2,2,4.18,1,0,0.5608823861870835,Medium,199,111.61559485122962,Low engagement + Billing friction + Low feature adoption,Resolve billing issue + Increase product engagement + Product training / onboarding
C03370,Basic,2-Year,ACH/Bank Transfer,USA,E-commerce,0.523,3,2,5.0,1,2,0.3287892185516854,Medium,29,9.534887337998876,Billing friction,Resolve billing issue
C03371,Enterprise,1-Year,Credit Card,UK,SaaS/Tech,0.897,5,0,4.41,0,12,0.06917334829789847,Low,199,13.765496311281794,No major warning signal,Standard customer success monitoring
C03372,Enterprise,1-Year,Credit Card,Canada,Education,0.711,6,1,3.62,1,0,0.27645429248179426,Low,199,55.014404203877056,Billing friction,Resolve billing issue
C03373,Enterprise,Month-to-month,Manual Invoice,Canada,Nonprofit,0.176,2,3,3.42,0,13,0.7524454402283247,High,199,149.73664260543663,Low engagement + High support activity + Month-to-month contract + Low feature adoption,Increase product engagement + Product training / onboarding + Priority support review + Renewal / contract intervention
C03374,Pro,1-Year,ACH/Bank Transfer,Germany,Finance,0.539,3,0,5.0,2,0,0.4342215671216976,Medium,79,34.30350380261411,Billing friction,Resolve billing issue
C03375,Pro,1-Year,Credit Card,USA,SaaS/Tech,0.624,5,1,4.57,0,15,0.12518807441711452,Low,79,9.889857878952046,No major warning signal,Standard customer success monitoring
C03376,Enterprise,1-Year,Credit Card,Canada,Finance,0.702,3,1,2.66,0,30,0.4653255462561962,Medium,199,92.59978370498304,Low satisfaction,Customer success outreach
C03377,Basic,1-Year,Credit Card,Australia,Manufacturing,0.755,5,3,2.73,0,17,0.38364553044108857,Medium,29,11.125720382791568,Low satisfaction + High support activity,Customer success outreach + Priority support review
C03378,Enterprise,2-Year,Credit Card,Australia,Education,1.0,3,2,3.45,0,5,0.1809018240840066,Low,199,35.99946299271731,No major warning signal,Standard customer success monitoring
C03379,Basic,1-Year,Manual Invoice,India,Marketing/Agency,0.715,0,1,4.1,0,10,0.25143865421097783,Low,29,7.291720972118357,Low feature adoption,Product training / onboarding
C03380,Enterprise,1-Year,Manual Invoice,USA,Finance,0.646,3,1,3.42,0,2,0.18901414837628142,Low,199,37.61381552688,No major warning signal,Standard customer success monitoring
C03381,Basic,2-Year,Credit Card,USA,Marketing/Agency,0.571,1,0,3.93,0,12,0.25789359009703555,Low,29,7.478914112814031,Low feature adoption,Product training / onboarding
C03382,Basic,1-Year,Credit Card,UK,Manufacturing,0.706,6,0,3.01,0,23,0.1810451826406472,Low,29,5.2503102965787685,No major warning signal,Standard customer success monitoring
C03384,Basic,1-Year,Credit Card,USA,Healthcare,0.372,6,1,3.37,0,25,0.29610583984758787,Low,29,8.587069355580049,Low engagement,Increase product engagement
C03385,Pro,2-Year,Credit Card,UK,Education,0.259,7,3,5.0,0,0,0.15491179415219114,Low,79,12.2380317380231,Low engagement + High support activity,Increase product engagement + Priority support review
C03387,Basic,Month-to-month,Credit Card,USA,Nonprofit,0.56,7,4,4.23,0,6,0.31589158292486835,Medium,29,9.160855904821183,High support activity + Month-to-month contract,Priority support review + Renewal / contract intervention
C03388,Pro,Month-to-month,Manual Invoice,India,Nonprofit,0.649,4,2,4.95,0,4,0.16015882078796398,Low,79,12.652546842249155,Month-to-month contract,Renewal / contract intervention
C03389,Basic,1-Year,Credit Card,Germany,E-commerce,0.862,6,0,5.0,0,1,0.029573482399640832,Low,29,0.8576309895895842,No major warning signal,Standard customer success monitoring
C03390,Enterprise,1-Year,Credit Card,USA,Healthcare,0.551,6,2,4.58,0,56,0.25249475140471916,Low,199,50.24645552953911,Inactivity,Launch re-engagement campaign
C03391,Basic,Month-to-month,Credit Card,India,Marketing/Agency,0.257,4,0,3.34,1,1,0.694690842602874,High,29,20.146034435483344,Low engagement + Billing friction + Month-to-month contract,Resolve billing issue + Increase product engagement + Renewal / contract intervention
C03392,Enterprise,Month-to-month,Credit Card,USA,Nonprofit,0.624,1,0,4.52,1,11,0.5262417718607267,Medium,199,104.72211260028462,Billing friction + Month-to-month contract + Low feature adoption,Resolve billing issue + Product training / onboarding + Renewal / contract intervention
C03393,Pro,1-Year,Manual Invoice,Canada,Marketing/Agency,0.226,1,2,2.99,0,9,0.6635272130168144,High,79,52.418649828328334,Low engagement + Low satisfaction + Low feature adoption,Customer success outreach + Increase product engagement + Product training / onboarding
C03394,Enterprise,Month-to-month,Manual Invoice,Canada,Healthcare,0.559,3,3,4.33,0,1,0.3328803727357184,Medium,199,66.24319417440796,High support activity + Month-to-month contract,Priority support review + Renewal / contract intervention
C03395,Basic,2-Year,Credit Card,USA,Finance,0.169,2,0,5.0,0,8,0.20782654462745587,Low,29,6.02696979419622,Low engagement + Low feature adoption,Increase product engagement + Product training / onboarding
C03396,Enterprise,Month-to-month,Credit Card,UK,E-commerce,0.586,3,3,5.0,0,25,0.44237392431664185,Medium,199,88.03241093901173,High support activity + Month-to-month contract,Priority support review + Renewal / contract intervention
C03399,Pro,Month-to-month,Credit Card,UK,Finance,0.959,6,2,3.66,0,11,0.22743163712194245,Low,79,17.967099332633452,Month-to-month contract,Renewal / contract intervention
C03400,Enterprise,1-Year,Manual Invoice,USA,Marketing/Agency,0.857,7,1,5.0,0,4,0.02966768656486815,Low,199,5.9038696264087624,No major warning signal,Standard customer success monitoring
C03402,Basic,Month-to-month,Credit Card,USA,Marketing/Agency,0.302,4,1,4.56,1,1,0.5518546403236944,Medium,29,16.003784569387136,Low engagement + Billing friction + Month-to-month contract,Resolve billing issue + Increase product engagement + Renewal / contract intervention
C03403,Basic,2-Year,ACH/Bank Transfer,UK,Nonprofit,0.848,2,3,5.0,0,2,0.1617641163935683,Low,29,4.691159375413481,High support activity + Low feature adoption,Product training / onboarding + Priority support review
C03404,Basic,Month-to-month,Credit Card,India,Finance,0.861,3,4,3.93,0,8,0.43647814577779154,Medium,29,12.657866227555955,High support activity + Month-to-month contract,Priority support review + Renewal / contract intervention
C03405,Basic,1-Year,PayPal,UK,Finance,0.652,2,1,4.29,0,12,0.22187968567861655,Low,29,6.43451088467988,Low feature adoption,Product training / onboarding
C03406,Basic,1-Year,Credit Card,UK,E-commerce,0.511,3,1,3.24,0,15,0.40530969499169045,Medium,29,11.753981154759023,No major warning signal,Standard customer success monitoring
C03407,Enterprise,Month-to-month,Manual Invoice,UK,E-commerce,0.855,7,2,2.35,0,3,0.26842900990756985,Low,199,53.4173729716064,Low satisfaction + Month-to-month contract,Customer success outreach + Renewal / contract intervention
C03408,Enterprise,1-Year,Credit Card,India,Manufacturing,0.685,5,1,3.4,1,7,0.33896174341462615,Medium,199,67.45338693951061,Billing friction,Resolve billing issue
C03409,Enterprise,1-Year,Credit Card,India,E-commerce,0.574,3,1,4.26,2,7,0.6385873529467649,High,199,127.07888323640623,Billing friction,Resolve billing issue
C03411,Pro,2-Year,Credit Card,India,Marketing/Agency,0.577,4,0,4.34,0,1,0.1177681049638999,Low,79,9.303680292148092,No major warning signal,Standard customer success monitoring
C03412,Basic,2-Year,Credit Card,India,Finance,0.307,4,0,4.01,0,9,0.2063469295003206,Low,29,5.984060955509298,Low engagement,Increase product engagement
C03414,Enterprise,Month-to-month,ACH/Bank Transfer,Canada,Healthcare,0.642,4,1,3.48,0,0,0.3364119204155424,Medium,199,66.94597216269294,Month-to-month contract,Renewal / contract intervention
C03415,Basic,1-Year,Credit Card,Germany,Nonprofit,0.569,8,2,4.03,0,23,0.13711971941028664,Low,29,3.9764718628983124,No major warning signal,Standard customer success monitoring
C03416,Pro,1-Year,Manual Invoice,USA,Nonprofit,0.076,6,2,3.47,0,16,0.3894645004850051,Medium,79,30.7676955383154,Low engagement,Increase product engagement
C03419,Pro,1-Year,PayPal,USA,Manufacturing,0.324,5,3,3.97,0,37,0.44602122565387214,Medium,79,35.2356768266559,Low engagement + High support activity + Inactivity,Increase product engagement + Launch re-engagement campaign + Priority support review
C03420,Enterprise,1-Year,Credit Card,USA,Education,0.6,5,2,4.49,0,2,0.13910896127004896,Low,199,27.682683292739743,No major warning signal,Standard customer success monitoring
C03421,Pro,1-Year,Credit Card,India,Finance,0.832,3,4,5.0,0,1,0.18444802399315963,Low,79,14.571393895459611,High support activity,Priority support review
C03423,Basic,Month-to-month,Credit Card,Canada,Healthcare,0.28,2,1,4.88,1,2,0.6168827773712934,High,29,17.889600543767507,Low engagement + Billing friction + Month-to-month contract + Low feature adoption,Resolve billing issue + Increase product engagement + Product training / onboarding + Renewal / contract intervention
C03426,Pro,Month-to-month,Credit Card,Canada,SaaS/Tech,0.568,2,2,3.83,0,6,0.5121864106186389,Medium,79,40.46272643887247,Month-to-month contract + Low feature adoption,Product training / onboarding + Renewal / contract intervention
C03427,Enterprise,Month-to-month,ACH/Bank Transfer,USA,Healthcare,0.703,1,1,5.0,0,31,0.34430679741822395,Medium,199,68.51705268622656,Inactivity + Month-to-month contract + Low feature adoption,Launch re-engagement campaign + Product training / onboarding + Renewal / contract intervention
C03428,Pro,2-Year,Credit Card,USA,Education,0.735,3,1,4.21,1,15,0.334132780515804,Medium,79,26.396489660748514,Billing friction,Resolve billing issue
C03429,Basic,Month-to-month,Manual Invoice,Australia,SaaS/Tech,0.773,5,2,3.64,0,5,0.23084252854549425,Low,29,6.6944333278193335,Month-to-month contract,Renewal / contract intervention
C03430,Enterprise,1-Year,ACH/Bank Transfer,USA,Marketing/Agency,0.686,4,3,5.0,0,4,0.16842505942175034,Low,199,33.51658682492832,High support activity,Priority support review
C03431,Enterprise,Month-to-month,Credit Card,UK,Manufacturing,0.02,6,2,3.02,0,32,0.7469312558071696,High,199,148.63931990562673,Low engagement + Inactivity + Month-to-month contract,Increase product engagement + Launch re-engagement campaign + Renewal / contract intervention
C03432,Enterprise,1-Year,Credit Card,India,Manufacturing,0.285,0,1,3.97,0,19,0.5116792374125766,Medium,199,101.82416824510274,Low engagement + Low feature adoption,Increase product engagement + Product training / onboarding
C03434,Pro,2-Year,Credit Card,UK,Finance,0.257,6,1,3.84,0,3,0.21964890570023357,Low,79,17.35226355031845,Low engagement,Increase product engagement
C03435,Pro,1-Year,Credit Card,USA,Healthcare,0.915,4,1,5.0,0,62,0.15574971341188265,Low,79,12.304227359538729,Inactivity,Launch re-engagement campaign
C03436,Enterprise,2-Year,PayPal,Germany,Education,0.434,5,5,3.4,0,7,0.4346380174644583,Medium,199,86.4929654754272,High support activity,Priority support review
C03437,Basic,Month-to-month,Credit Card,UK,Finance,0.369,5,3,4.64,0,9,0.4146950799984488,Medium,29,12.026157319955015,Low engagement + High support activity + Month-to-month contract,Increase product engagement + Priority support review + Renewal / contract intervention
C03438,Basic,Month-to-month,ACH/Bank Transfer,India,E-commerce,0.362,7,2,4.0,0,6,0.3303613018226024,Medium,29,9.58047775285547,Low engagement + Month-to-month contract,Increase product engagement + Renewal / contract intervention
C03439,Basic,Month-to-month,Credit Card,USA,Nonprofit,0.3,0,0,4.55,1,10,0.7035267780501225,High,29,20.402276563453555,Low engagement + Billing friction + Month-to-month contract + Low feature adoption,Resolve billing issue + Increase product engagement + Product training / onboarding + Renewal / contract intervention
