customer_id,month,tenure_month,is_active,mrr
C02574,2025-05-01,19,1,29
C02574,2025-06-01,20,1,29
C02574,2025-07-01,21,1,29
C02574,2025-08-01,22,1,29
C02574,2025-09-01,23,1,29
C02574,2025-10-01,24,1,29
C02574,2025-11-01,25,1,29
C02574,2025-12-01,26,1,29
C02574,2026-01-01,27,1,29
C02574,2026-02-01,28,1,29
C02574,2026-03-01,29,1,29
C02574,2026-04-01,30,1,29
C02574,2026-05-01,31,1,29
C02574,2026-06-01,32,1,29
C02574,2026-07-01,33,1,29
C02574,2026-08-01,34,1,29
C02575,2025-06-01,1,1,79
C02575,2025-07-01,2,1,79
C02575,2025-08-01,3,1,79
C02575,2025-09-01,4,1,79
C02575,2025-10-01,5,1,79
C02575,2025-11-01,6,1,79
C02575,2025-12-01,7,1,79
C02575,2026-01-01,8,1,79
C02575,2026-02-01,9,1,79
C02575,2026-03-01,10,1,79
C02575,2026-04-01,11,1,79
C02575,2026-05-01,12,1,79
C02575,2026-06-01,13,1,79
C02575,2026-07-01,14,1,79
C02575,2026-08-01,15,1,79
C02576,2026-05-01,1,1,29
C02576,2026-06-01,2,1,29
C02576,2026-07-01,3,1,29
C02576,2026-08-01,4,1,29
C02577,2025-12-01,1,1,29
C02577,2026-01-01,2,1,29
C02577,2026-02-01,3,1,29
C02577,2026-03-01,4,1,29
C02577,2026-04-01,5,1,29
C02577,2026-05-01,6,1,29
C02577,2026-06-01,7,1,29
C02577,2026-07-01,8,1,29
C02577,2026-08-01,9,1,29
C02578,2024-05-01,1,1,79
C02578,2024-06-01,2,1,79
C02578,2024-07-01,3,1,79
C02578,2024-08-01,4,1,79
C02578,2024-09-01,5,1,79
C02578,2024-10-01,6,1,79
C02578,2024-11-01,7,1,79
C02578,2024-12-01,8,1,79
C02578,2025-01-01,9,1,79
C02578,2025-02-01,10,1,79
C02578,2025-03-01,11,1,79
C02578,2025-04-01,12,1,79
C02578,2025-05-01,13,1,79
C02578,2025-06-01,14,1,79
C02578,2025-07-01,15,1,79
C02578,2025-08-01,16,1,79
C02578,2025-09-01,17,1,79
C02578,2025-10-01,18,1,79
C02578,2025-11-01,19,1,79
C02578,2025-12-01,20,1,79
C02578,2026-01-01,21,1,79
C02578,2026-02-01,22,1,79
C02578,2026-03-01,23,1,79
C02578,2026-04-01,24,1,79
C02578,2026-05-01,25,1,79
C02578,2026-06-01,26,1,79
C02578,2026-07-01,27,1,79
C02578,2026-08-01,28,1,79
C02579,2023-07-01,1,1,199
C02580,2025-04-01,1,1,79
C02580,2025-05-01,2,1,79
C02580,2025-06-01,3,1,79
C02580,2025-07-01,4,1,79
C02580,2025-08-01,5,1,79
C02580,2025-09-01,6,1,79
C02580,2025-10-01,7,1,79
C02580,2025-11-01,8,1,79
C02580,2025-12-01,9,1,79
C02580,2026-01-01,10,1,79
C02580,2026-02-01,11,1,79
C02580,2026-03-01,12,1,79
C02580,2026-04-01,13,1,79
C02580,2026-05-01,14,1,79
C02580,2026-06-01,15,1,79
C02580,2026-07-01,16,1,79
C02580,2026-08-01,17,1,79
C02581,2025-09-01,1,1,199
C02581,2025-10-01,2,1,199
C02581,2025-11-01,3,1,199
C02581,2025-12-01,4,1,199
C02581,2026-01-01,5,1,199
C02581,2026-02-01,6,1,199
C02581,2026-03-01,7,1,199
C02581,2026-04-01,8,1,199
C02581,2026-05-01,9,1,199
C02581,2026-06-01,10,1,199
C02581,2026-07-01,11,1,199
C02581,2026-08-01,12,1,199
C02582,2026-02-01,1,1,29
C02582,2026-03-01,2,1,29
C02582,2026-04-01,3,1,29
C02582,2026-05-01,4,1,29
C02582,2026-06-01,5,1,29
C02582,2026-07-01,6,1,29
C02582,2026-08-01,7,1,29
C02583,2026-04-01,1,1,199
C02583,2026-05-01,2,1,199
C02583,2026-06-01,3,1,199
C02583,2026-07-01,4,1,199
C02583,2026-08-01,5,1,199
C02584,2024-01-01,1,1,29
C02584,2024-02-01,2,1,29
C02584,2024-03-01,3,1,29
C02584,2024-04-01,4,1,29
C02584,2024-05-01,5,1,29
C02585,2026-04-01,1,1,29
C02585,2026-05-01,2,1,29
C02585,2026-06-01,3,1,29
C02585,2026-07-01,4,1,29
C02585,2026-08-01,5,1,29
C02586,2026-03-01,1,1,199
C02586,2026-04-01,2,1,199
C02586,2026-05-01,3,1,199
C02586,2026-06-01,4,1,199
C02586,2026-07-01,5,1,199
C02586,2026-08-01,6,1,199
C02587,2023-03-01,1,1,29
C02587,2023-04-01,2,1,29
C02587,2023-05-01,3,1,29
C02587,2023-06-01,4,1,29
C02587,2023-07-01,5,1,29
C02587,2023-08-01,6,1,29
C02587,2023-09-01,7,1,29
C02587,2023-10-01,8,1,29
C02587,2023-11-01,9,1,29
C02587,2023-12-01,10,1,29
C02587,2024-01-01,11,1,29
C02587,2024-02-01,12,1,29
C02587,2024-03-01,13,1,29
C02587,2024-04-01,14,1,29
C02587,2024-05-01,15,1,29
C02587,2024-06-01,16,1,29
C02587,2024-07-01,17,1,29
C02587,2024-08-01,18,1,29
C02587,2024-09-01,19,1,29
C02587,2024-10-01,20,1,29
C02587,2024-11-01,21,1,29
C02588,2023-07-01,1,1,29
C02588,2023-08-01,2,1,29
C02588,2023-09-01,3,1,29
C02588,2023-10-01,4,1,29
C02588,2023-11-01,5,1,29
C02588,2023-12-01,6,1,29
C02588,2024-01-01,7,1,29
C02588,2024-02-01,8,1,29
C02588,2024-03-01,9,1,29
C02588,2024-04-01,10,1,29
C02588,2024-05-01,11,1,29
C02588,2024-06-01,12,1,29
C02589,2024-08-01,1,1,29
C02589,2024-09-01,2,1,29
C02589,2024-10-01,3,1,29
C02589,2024-11-01,4,1,29
C02589,2024-12-01,5,1,29
C02589,2025-01-01,6,1,29
C02589,2025-02-01,7,1,29
C02589,2025-03-01,8,1,29
C02590,2025-08-01,1,1,199
C02590,2025-09-01,2,1,199
C02590,2025-10-01,3,1,199
C02590,2025-11-01,4,1,199
C02590,2025-12-01,5,1,199
C02590,2026-01-01,6,1,199
C02590,2026-02-01,7,1,199
C02590,2026-03-01,8,1,199
C02590,2026-04-01,9,1,199
C02590,2026-05-01,10,1,199
C02590,2026-06-01,11,1,199
C02590,2026-07-01,12,1,199
C02590,2026-08-01,13,1,199
C02591,2026-05-01,1,1,79
C02591,2026-06-01,2,1,79
C02591,2026-07-01,3,1,79
C02591,2026-08-01,4,1,79
C02592,2024-07-01,1,1,79
C02592,2024-08-01,2,1,79
C02592,2024-09-01,3,1,79
C02592,2024-10-01,4,1,79
C02592,2024-11-01,5,1,79
C02592,2024-12-01,6,1,79
C02592,2025-01-01,7,1,79
C02592,2025-02-01,8,1,79
C02592,2025-03-01,9,1,79
C02592,2025-04-01,10,1,79
C02592,2025-05-01,11,1,79
C02592,2025-06-01,12,1,79
C02592,2025-07-01,13,1,79
C02592,2025-08-01,14,1,79
C02592,2025-09-01,15,1,79
C02592,2025-10-01,16,1,79
C02592,2025-11-01,17,1,79
C02592,2025-12-01,18,1,79
C02592,2026-01-01,19,1,79
C02592,2026-02-01,20,1,79
C02592,2026-03-01,21,1,79
C02592,2026-04-01,22,1,79
C02592,2026-05-01,23,1,79
C02592,2026-06-01,24,1,79
C02592,2026-07-01,25,1,79
C02592,2026-08-01,26,1,79
C02593,2024-01-01,1,1,29
C02593,2024-02-01,2,1,29
C02593,2024-03-01,3,1,29
C02593,2024-04-01,4,1,29
C02593,2024-05-01,5,1,29
C02593,2024-06-01,6,1,29
C02593,2024-07-01,7,1,29
C02593,2024-08-01,8,1,29
C02593,2024-09-01,9,1,29
C02593,2024-10-01,10,1,29
C02593,2024-11-01,11,1,29
C02593,2024-12-01,12,1,29
C02593,2025-01-01,13,1,29
C02593,2025-02-01,14,1,29
C02593,2025-03-01,15,1,29
C02593,2025-04-01,16,1,29
C02593,2025-05-01,17,1,29
C02593,2025-06-01,18,1,29
C02593,2025-07-01,19,1,29
C02593,2025-08-01,20,1,29
C02593,2025-09-01,21,1,29
C02593,2025-10-01,22,1,29
C02593,2025-11-01,23,1,29
C02593,2025-12-01,24,1,29
C02593,2026-01-01,25,1,29
C02593,2026-02-01,26,1,29
C02593,2026-03-01,27,1,29
C02593,2026-04-01,28,1,29
C02593,2026-05-01,29,1,29
C02593,2026-06-01,30,1,29
C02593,2026-07-01,31,1,29
C02593,2026-08-01,32,1,29
C02594,2024-09-01,1,1,199
C02594,2024-10-01,2,1,199
C02594,2024-11-01,3,1,199
C02594,2024-12-01,4,1,199
C02594,2025-01-01,5,1,199
C02594,2025-02-01,6,1,199
C02594,2025-03-01,7,1,199
C02594,2025-04-01,8,1,199
C02594,2025-05-01,9,1,199
C02594,2025-06-01,10,1,199
C02594,2025-07-01,11,1,199
C02594,2025-08-01,12,1,199
C02594,2025-09-01,13,1,199
C02594,2025-10-01,14,1,199
C02594,2025-11-01,15,1,199
C02594,2025-12-01,16,1,199
C02594,2026-01-01,17,1,199
C02594,2026-02-01,18,1,199
C02594,2026-03-01,19,1,199
C02594,2026-04-01,20,1,199
C02594,2026-05-01,21,1,199
C02594,2026-06-01,22,1,199
C02594,2026-07-01,23,1,199
C02594,2026-08-01,24,1,199
C02595,2026-01-01,1,1,199
C02595,2026-02-01,2,1,199
C02595,2026-03-01,3,1,199
C02596,2023-10-01,1,1,79
C02596,2023-11-01,2,1,79
C02596,2023-12-01,3,1,79
C02596,2024-01-01,4,1,79
C02596,2024-02-01,5,1,79
C02596,2024-03-01,6,1,79
C02596,2024-04-01,7,1,79
C02596,2024-05-01,8,1,79
C02596,2024-06-01,9,1,79
C02596,2024-07-01,10,1,79
C02596,2024-08-01,11,1,79
C02597,2023-01-01,1,1,29
C02597,2023-02-01,2,1,29
C02597,2023-03-01,3,1,29
C02597,2023-04-01,4,1,29
C02597,2023-05-01,5,1,29
C02597,2023-06-01,6,1,29
C02597,2023-07-01,7,1,29
C02597,2023-08-01,8,1,29
C02597,2023-09-01,9,1,29
C02597,2023-10-01,10,1,29
C02597,2023-11-01,11,1,29
C02597,2023-12-01,12,1,29
C02597,2024-01-01,13,1,29
C02597,2024-02-01,14,1,29
C02597,2024-03-01,15,1,29
C02597,2024-04-01,16,1,29
C02597,2024-05-01,17,1,29
C02597,2024-06-01,18,1,29
C02597,2024-07-01,19,1,29
C02597,2024-08-01,20,1,29
C02597,2024-09-01,21,1,29
C02597,2024-10-01,22,1,29
C02597,2024-11-01,23,1,29
C02597,2024-12-01,24,1,29
C02597,2025-01-01,25,1,29
C02597,2025-02-01,26,1,29
C02597,2025-03-01,27,1,29
C02597,2025-04-01,28,1,29
C02597,2025-05-01,29,1,29
C02598,2025-03-01,1,1,79
C02598,2025-04-01,2,1,79
C02598,2025-05-01,3,1,79
C02598,2025-06-01,4,1,79
C02598,2025-07-01,5,1,79
C02598,2025-08-01,6,1,79
C02598,2025-09-01,7,1,79
C02598,2025-10-01,8,1,79
C02598,2025-11-01,9,1,79
C02598,2025-12-01,10,1,79
C02598,2026-01-01,11,1,79
C02598,2026-02-01,12,1,79
C02598,2026-03-01,13,1,79
C02598,2026-04-01,14,1,79
C02598,2026-05-01,15,1,79
C02598,2026-06-01,16,1,79
C02598,2026-07-01,17,1,79
C02598,2026-08-01,18,1,79
C02599,2023-07-01,1,1,199
C02599,2023-08-01,2,1,199
C02599,2023-09-01,3,1,199
C02599,2023-10-01,4,1,199
C02599,2023-11-01,5,1,199
C02599,2023-12-01,6,1,199
C02599,2024-01-01,7,1,199
C02599,2024-02-01,8,1,199
C02599,2024-03-01,9,1,199
C02599,2024-04-01,10,1,199
C02599,2024-05-01,11,1,199
C02599,2024-06-01,12,1,199
C02600,2025-02-01,1,1,29
C02600,2025-03-01,2,1,29
C02600,2025-04-01,3,1,29
C02601,2023-09-01,1,1,199
C02601,2023-10-01,2,1,199
C02601,2023-11-01,3,1,199
C02601,2023-12-01,4,1,199
C02601,2024-01-01,5,1,199
C02601,2024-02-01,6,1,199
C02601,2024-03-01,7,1,199
C02601,2024-04-01,8,1,199
C02601,2024-05-01,9,1,199
C02601,2024-06-01,10,1,199
C02601,2024-07-01,11,1,199
C02601,2024-08-01,12,1,199
C02601,2024-09-01,13,1,199
C02601,2024-10-01,14,1,199
C02601,2024-11-01,15,1,199
C02601,2024-12-01,16,1,199
C02601,2025-01-01,17,1,199
C02601,2025-02-01,18,1,199
C02601,2025-03-01,19,1,199
C02601,2025-04-01,20,1,199
C02601,2025-05-01,21,1,199
C02601,2025-06-01,22,1,199
C02601,2025-07-01,23,1,199
C02601,2025-08-01,24,1,199
C02601,2025-09-01,25,1,199
C02601,2025-10-01,26,1,199
C02601,2025-11-01,27,1,199
C02601,2025-12-01,28,1,199
C02601,2026-01-01,29,1,199
C02601,2026-02-01,30,1,199
C02601,2026-03-01,31,1,199
C02601,2026-04-01,32,1,199
C02601,2026-05-01,33,1,199
C02601,2026-06-01,34,1,199
C02601,2026-07-01,35,1,199
C02601,2026-08-01,36,1,199
C02602,2025-08-01,1,1,79
C02602,2025-09-01,2,1,79
C02602,2025-10-01,3,1,79
C02602,2025-11-01,4,1,79
C02602,2025-12-01,5,1,79
C02602,2026-01-01,6,1,79
C02602,2026-02-01,7,1,79
C02602,2026-03-01,8,1,79
C02602,2026-04-01,9,1,79
C02602,2026-05-01,10,1,79
C02602,2026-06-01,11,1,79
C02602,2026-07-01,12,1,79
C02602,2026-08-01,13,1,79
C02603,2026-04-01,1,1,199
C02603,2026-05-01,2,1,199
C02603,2026-06-01,3,1,199
C02603,2026-07-01,4,1,199
C02603,2026-08-01,5,1,199
C02604,2025-04-01,1,1,29
C02604,2025-05-01,2,1,29
C02604,2025-06-01,3,1,29
C02604,2025-07-01,4,1,29
C02604,2025-08-01,5,1,29
C02604,2025-09-01,6,1,29
C02604,2025-10-01,7,1,29
C02604,2025-11-01,8,1,29
C02604,2025-12-01,9,1,29
C02604,2026-01-01,10,1,29
C02604,2026-02-01,11,1,29
C02604,2026-03-01,12,1,29
C02604,2026-04-01,13,1,29
C02605,2025-10-01,1,1,29
C02605,2025-11-01,2,1,29
C02605,2025-12-01,3,1,29
C02605,2026-01-01,4,1,29
C02605,2026-02-01,5,1,29
C02605,2026-03-01,6,1,29
C02605,2026-04-01,7,1,29
C02605,2026-05-01,8,1,29
C02605,2026-06-01,9,1,29
C02605,2026-07-01,10,1,29
C02605,2026-08-01,11,1,29
C02606,2023-04-01,1,1,29
C02606,2023-05-01,2,1,29
C02606,2023-06-01,3,1,29
C02606,2023-07-01,4,1,29
C02606,2023-08-01,5,1,29
C02606,2023-09-01,6,1,29
C02606,2023-10-01,7,1,29
C02606,2023-11-01,8,1,29
C02606,2023-12-01,9,1,29
C02606,2024-01-01,10,1,29
C02606,2024-02-01,11,1,29
C02606,2024-03-01,12,1,29
C02606,2024-04-01,13,1,29
C02606,2024-05-01,14,1,29
C02606,2024-06-01,15,1,29
C02606,2024-07-01,16,1,29
C02606,2024-08-01,17,1,29
C02606,2024-09-01,18,1,29
C02606,2024-10-01,19,1,29
C02606,2024-11-01,20,1,29
C02606,2024-12-01,21,1,29
C02606,2025-01-01,22,1,29
C02606,2025-02-01,23,1,29
C02606,2025-03-01,24,1,29
C02606,2025-04-01,25,1,29
C02606,2025-05-01,26,1,29
C02606,2025-06-01,27,1,29
C02606,2025-07-01,28,1,29
C02606,2025-08-01,29,1,29
C02606,2025-09-01,30,1,29
C02606,2025-10-01,31,1,29
C02606,2025-11-01,32,1,29
C02606,2025-12-01,33,1,29
C02606,2026-01-01,34,1,29
C02606,2026-02-01,35,1,29
C02606,2026-03-01,36,1,29
C02606,2026-04-01,37,1,29
C02606,2026-05-01,38,1,29
C02606,2026-06-01,39,1,29
C02606,2026-07-01,40,1,29
C02606,2026-08-01,41,1,29
C02607,2025-11-01,1,1,199
C02607,2025-12-01,2,1,199
C02607,2026-01-01,3,1,199
C02607,2026-02-01,4,1,199
C02607,2026-03-01,5,1,199
C02608,2026-01-01,1,1,29
C02608,2026-02-01,2,1,29
C02608,2026-03-01,3,1,29
C02608,2026-04-01,4,1,29
C02608,2026-05-01,5,1,29
C02608,2026-06-01,6,1,29
C02608,2026-07-01,7,1,29
C02608,2026-08-01,8,1,29
C02609,2025-09-01,1,1,29
C02609,2025-10-01,2,1,29
C02609,2025-11-01,3,1,29
C02609,2025-12-01,4,1,29
C02609,2026-01-01,5,1,29
C02609,2026-02-01,6,1,29
C02609,2026-03-01,7,1,29
C02609,2026-04-01,8,1,29
C02609,2026-05-01,9,1,29
C02609,2026-06-01,10,1,29
C02609,2026-07-01,11,1,29
C02609,2026-08-01,12,1,29
C02610,2025-03-01,1,1,199
C02610,2025-04-01,2,1,199
C02610,2025-05-01,3,1,199
C02610,2025-06-01,4,1,199
C02610,2025-07-01,5,1,199
C02610,2025-08-01,6,1,199
C02610,2025-09-01,7,1,199
C02610,2025-10-01,8,1,199
C02610,2025-11-01,9,1,199
C02610,2025-12-01,10,1,199
C02610,2026-01-01,11,1,199
C02610,2026-02-01,12,1,199
C02610,2026-03-01,13,1,199
C02610,2026-04-01,14,1,199
C02610,2026-05-01,15,1,199
C02610,2026-06-01,16,1,199
C02610,2026-07-01,17,1,199
C02610,2026-08-01,18,1,199
C02611,2024-11-01,1,1,29
C02611,2024-12-01,2,1,29
C02611,2025-01-01,3,1,29
C02611,2025-02-01,4,1,29
C02611,2025-03-01,5,1,29
C02611,2025-04-01,6,1,29
C02611,2025-05-01,7,1,29
C02611,2025-06-01,8,1,29
C02611,2025-07-01,9,1,29
C02611,2025-08-01,10,1,29
C02611,2025-09-01,11,1,29
C02611,2025-10-01,12,1,29
C02611,2025-11-01,13,1,29
C02611,2025-12-01,14,1,29
C02611,2026-01-01,15,1,29
C02611,2026-02-01,16,1,29
C02611,2026-03-01,17,1,29
C02611,2026-04-01,18,1,29
C02611,2026-05-01,19,1,29
C02611,2026-06-01,20,1,29
C02611,2026-07-01,21,1,29
C02611,2026-08-01,22,1,29
C02612,2023-09-01,1,1,29
C02612,2023-10-01,2,1,29
C02612,2023-11-01,3,1,29
C02612,2023-12-01,4,1,29
C02612,2024-01-01,5,1,29
C02612,2024-02-01,6,1,29
C02612,2024-03-01,7,1,29
C02612,2024-04-01,8,1,29
C02612,2024-05-01,9,1,29
C02612,2024-06-01,10,1,29
C02612,2024-07-01,11,1,29
C02612,2024-08-01,12,1,29
C02612,2024-09-01,13,1,29
C02612,2024-10-01,14,1,29
C02612,2024-11-01,15,1,29
C02612,2024-12-01,16,1,29
C02612,2025-01-01,17,1,29
C02612,2025-02-01,18,1,29
C02612,2025-03-01,19,1,29
C02612,2025-04-01,20,1,29
C02612,2025-05-01,21,1,29
C02612,2025-06-01,22,1,29
C02612,2025-07-01,23,1,29
C02612,2025-08-01,24,1,29
C02612,2025-09-01,25,1,29
C02612,2025-10-01,26,1,29
C02612,2025-11-01,27,1,29
C02612,2025-12-01,28,1,29
C02612,2026-01-01,29,1,29
C02612,2026-02-01,30,1,29
C02612,2026-03-01,31,1,29
C02612,2026-04-01,32,1,29
C02612,2026-05-01,33,1,29
C02612,2026-06-01,34,1,29
C02612,2026-07-01,35,1,29
C02612,2026-08-01,36,1,29
C02613,2025-02-01,1,1,79
C02613,2025-03-01,2,1,79
C02613,2025-04-01,3,1,79
C02613,2025-05-01,4,1,79
C02613,2025-06-01,5,1,79
C02613,2025-07-01,6,1,79
C02613,2025-08-01,7,1,79
C02613,2025-09-01,8,1,79
C02613,2025-10-01,9,1,79
C02613,2025-11-01,10,1,79
C02613,2025-12-01,11,1,79
C02613,2026-01-01,12,1,79
C02613,2026-02-01,13,1,79
C02613,2026-03-01,14,1,79
C02613,2026-04-01,15,1,79
C02613,2026-05-01,16,1,79
C02613,2026-06-01,17,1,79
C02613,2026-07-01,18,1,79
C02613,2026-08-01,19,1,79
C02614,2025-04-01,1,1,79
C02614,2025-05-01,2,1,79
C02614,2025-06-01,3,1,79
C02614,2025-07-01,4,1,79
C02614,2025-08-01,5,1,79
C02614,2025-09-01,6,1,79
C02614,2025-10-01,7,1,79
C02614,2025-11-01,8,1,79
C02614,2025-12-01,9,1,79
C02614,2026-01-01,10,1,79
C02614,2026-02-01,11,1,79
C02614,2026-03-01,12,1,79
C02614,2026-04-01,13,1,79
C02614,2026-05-01,14,1,79
C02614,2026-06-01,15,1,79
C02614,2026-07-01,16,1,79
C02614,2026-08-01,17,1,79
C02615,2023-04-01,1,1,79
C02615,2023-05-01,2,1,79
C02615,2023-06-01,3,1,79
C02615,2023-07-01,4,1,79
C02615,2023-08-01,5,1,79
C02615,2023-09-01,6,1,79
C02615,2023-10-01,7,1,79
C02615,2023-11-01,8,1,79
C02615,2023-12-01,9,1,79
C02615,2024-01-01,10,1,79
C02616,2023-11-01,1,1,199
C02616,2023-12-01,2,1,199
C02616,2024-01-01,3,1,199
C02616,2024-02-01,4,1,199
C02616,2024-03-01,5,1,199
C02616,2024-04-01,6,1,199
C02616,2024-05-01,7,1,199
C02616,2024-06-01,8,1,199
C02616,2024-07-01,9,1,199
C02616,2024-08-01,10,1,199
C02616,2024-09-01,11,1,199
C02616,2024-10-01,12,1,199
C02616,2024-11-01,13,1,199
C02616,2024-12-01,14,1,199
C02616,2025-01-01,15,1,199
C02616,2025-02-01,16,1,199
C02616,2025-03-01,17,1,199
C02616,2025-04-01,18,1,199
C02616,2025-05-01,19,1,199
C02616,2025-06-01,20,1,199
C02616,2025-07-01,21,1,199
C02616,2025-08-01,22,1,199
C02616,2025-09-01,23,1,199
C02616,2025-10-01,24,1,199
C02616,2025-11-01,25,1,199
C02616,2025-12-01,26,1,199
C02616,2026-01-01,27,1,199
C02616,2026-02-01,28,1,199
C02616,2026-03-01,29,1,199
C02616,2026-04-01,30,1,199
C02616,2026-05-01,31,1,199
C02616,2026-06-01,32,1,199
C02616,2026-07-01,33,1,199
C02616,2026-08-01,34,1,199
C02617,2026-03-01,1,1,29
C02617,2026-04-01,2,1,29
C02617,2026-05-01,3,1,29
C02617,2026-06-01,4,1,29
C02617,2026-07-01,5,1,29
C02617,2026-08-01,6,1,29
C02618,2023-09-01,1,1,79
C02618,2023-10-01,2,1,79
C02618,2023-11-01,3,1,79
C02618,2023-12-01,4,1,79
C02618,2024-01-01,5,1,79
C02618,2024-02-01,6,1,79
C02618,2024-03-01,7,1,79
C02618,2024-04-01,8,1,79
C02618,2024-05-01,9,1,79
C02618,2024-06-01,10,1,79
C02618,2024-07-01,11,1,79
C02618,2024-08-01,12,1,79
C02618,2024-09-01,13,1,79
C02618,2024-10-01,14,1,79
C02618,2024-11-01,15,1,79
C02618,2024-12-01,16,1,79
C02618,2025-01-01,17,1,79
C02618,2025-02-01,18,1,79
C02618,2025-03-01,19,1,79
C02618,2025-04-01,20,1,79
C02618,2025-05-01,21,1,79
C02618,2025-06-01,22,1,79
C02618,2025-07-01,23,1,79
C02618,2025-08-01,24,1,79
C02618,2025-09-01,25,1,79
C02618,2025-10-01,26,1,79
C02618,2025-11-01,27,1,79
C02618,2025-12-01,28,1,79
C02618,2026-01-01,29,1,79
C02618,2026-02-01,30,1,79
C02618,2026-03-01,31,1,79
C02618,2026-04-01,32,1,79
C02618,2026-05-01,33,1,79
C02618,2026-06-01,34,1,79
C02618,2026-07-01,35,1,79
C02618,2026-08-01,36,1,79
C02619,2026-07-01,1,1,29
C02619,2026-08-01,2,1,29
C02620,2025-08-01,1,1,29
C02620,2025-09-01,2,1,29
C02620,2025-10-01,3,1,29
C02620,2025-11-01,4,1,29
C02620,2025-12-01,5,1,29
C02620,2026-01-01,6,1,29
C02620,2026-02-01,7,1,29
C02620,2026-03-01,8,1,29
C02620,2026-04-01,9,1,29
C02620,2026-05-01,10,1,29
C02620,2026-06-01,11,1,29
C02620,2026-07-01,12,1,29
C02620,2026-08-01,13,1,29
C02621,2025-09-01,1,1,79
C02621,2025-10-01,2,1,79
C02621,2025-11-01,3,1,79
C02621,2025-12-01,4,1,79
C02621,2026-01-01,5,1,79
C02621,2026-02-01,6,1,79
C02621,2026-03-01,7,1,79
C02621,2026-04-01,8,1,79
C02621,2026-05-01,9,1,79
C02621,2026-06-01,10,1,79
C02621,2026-07-01,11,1,79
C02621,2026-08-01,12,1,79
C02622,2025-01-01,1,1,29
C02622,2025-02-01,2,1,29
C02622,2025-03-01,3,1,29
C02622,2025-04-01,4,1,29
C02622,2025-05-01,5,1,29
C02622,2025-06-01,6,1,29
C02622,2025-07-01,7,1,29
C02622,2025-08-01,8,1,29
C02622,2025-09-01,9,1,29
C02622,2025-10-01,10,1,29
C02622,2025-11-01,11,1,29
C02622,2025-12-01,12,1,29
C02622,2026-01-01,13,1,29
C02622,2026-02-01,14,1,29
C02622,2026-03-01,15,1,29
C02622,2026-04-01,16,1,29
C02622,2026-05-01,17,1,29
C02622,2026-06-01,18,1,29
C02622,2026-07-01,19,1,29
C02622,2026-08-01,20,1,29
C02623,2026-01-01,1,1,29
C02623,2026-02-01,2,1,29
C02623,2026-03-01,3,1,29
C02623,2026-04-01,4,1,29
C02623,2026-05-01,5,1,29
C02623,2026-06-01,6,1,29
C02623,2026-07-01,7,1,29
C02623,2026-08-01,8,1,29
C02624,2024-05-01,1,1,29
C02624,2024-06-01,2,1,29
C02624,2024-07-01,3,1,29
C02624,2024-08-01,4,1,29
C02624,2024-09-01,5,1,29
C02624,2024-10-01,6,1,29
C02624,2024-11-01,7,1,29
C02624,2024-12-01,8,1,29
C02624,2025-01-01,9,1,29
C02624,2025-02-01,10,1,29
C02624,2025-03-01,11,1,29
C02624,2025-04-01,12,1,29
C02624,2025-05-01,13,1,29
C02624,2025-06-01,14,1,29
C02624,2025-07-01,15,1,29
C02624,2025-08-01,16,1,29
C02624,2025-09-01,17,1,29
C02624,2025-10-01,18,1,29
C02624,2025-11-01,19,1,29
C02624,2025-12-01,20,1,29
C02624,2026-01-01,21,1,29
C02624,2026-02-01,22,1,29
C02624,2026-03-01,23,1,29
C02624,2026-04-01,24,1,29
C02624,2026-05-01,25,1,29
C02624,2026-06-01,26,1,29
C02624,2026-07-01,27,1,29
C02624,2026-08-01,28,1,29
C02625,2025-06-01,1,1,79
C02625,2025-07-01,2,1,79
C02625,2025-08-01,3,1,79
C02625,2025-09-01,4,1,79
C02625,2025-10-01,5,1,79
C02625,2025-11-01,6,1,79
C02625,2025-12-01,7,1,79
C02625,2026-01-01,8,1,79
C02625,2026-02-01,9,1,79
C02625,2026-03-01,10,1,79
C02625,2026-04-01,11,1,79
C02625,2026-05-01,12,1,79
C02625,2026-06-01,13,1,79
C02625,2026-07-01,14,1,79
C02625,2026-08-01,15,1,79
C02626,2024-11-01,1,1,29
C02626,2024-12-01,2,1,29
C02626,2025-01-01,3,1,29
C02626,2025-02-01,4,1,29
C02626,2025-03-01,5,1,29
C02626,2025-04-01,6,1,29
C02626,2025-05-01,7,1,29
C02626,2025-06-01,8,1,29
C02626,2025-07-01,9,1,29
C02626,2025-08-01,10,1,29
C02626,2025-09-01,11,1,29
C02626,2025-10-01,12,1,29
C02626,2025-11-01,13,1,29
C02626,2025-12-01,14,1,29
C02626,2026-01-01,15,1,29
C02626,2026-02-01,16,1,29
C02626,2026-03-01,17,1,29
C02626,2026-04-01,18,1,29
C02626,2026-05-01,19,1,29
C02626,2026-06-01,20,1,29
C02626,2026-07-01,21,1,29
C02626,2026-08-01,22,1,29
C02627,2026-03-01,1,1,199
C02627,2026-04-01,2,1,199
C02627,2026-05-01,3,1,199
C02627,2026-06-01,4,1,199
C02627,2026-07-01,5,1,199
C02627,2026-08-01,6,1,199
C02628,2026-01-01,1,1,29
C02628,2026-02-01,2,1,29
C02628,2026-03-01,3,1,29
C02628,2026-04-01,4,1,29
C02628,2026-05-01,5,1,29
C02628,2026-06-01,6,1,29
C02628,2026-07-01,7,1,29
C02628,2026-08-01,8,1,29
